inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,class
46593,1150,28050,2023-11-04 21:41:54,2024-02-1814:26:59,2023-12-2821:01:30,2,8
61542,954,34203,2021-10-28 15:14:39,2021-11-2911:33:32,,0,9
97577,1078,54852,2023-06-26 18:56:49,2023-08-3119:55:28,,0,18
73546,378,41901,2021-04-29 20:30:13,2021-06-0820:04:27,2021-05-2916:22:53,1,13
52119,455,30240,2022-12-11 16:17:16,2023-02-2510:41:32,,0,8
91958,1078,51695,2023-04-13 19:30:55,2023-05-1211:02:47,,0,18
32891,313,20604,2021-07-04 15:58:05,2021-08-0908:15:06,,0,7
12760,844,7232,2020-10-20 16:56:48,2021-01-1614:23:42,2020-12-1302:13:23,2,2
88772,1262,49895,2020-12-25 09:18:45,2020-12-2509:19:10,,0,18
45413,365,27346,2024-04-17 10:41:21,2024-04-1712:09:01,,0,8
65356,96,36819,2022-11-08 10:55:29,2022-12-1220:28:01,2022-12-0623:40:37,1,9
65962,311,37202,2023-12-26 18:21:56,2024-04-2318:10:35,2024-03-2212:21:49,2,10
6073,284,3385,2024-02-28 10:01:09,2024-03-1913:53:14,,0,1
14043,789,8034,2020-10-04 10:59:15,2020-10-0919:14:43,,0,3
95222,1349,52999,2024-03-27 17:17:31,2024-04-2615:24:09,,0,18
74419,378,42304,2021-05-08 21:47:28,2021-05-3121:52:38,2021-05-2916:23:13,1,13
94521,360,53115,2021-07-06 14:00:36,2021-07-2011:18:13,,0,18
40628,343,25266,2022-07-02 15:10:52,2022-08-1012:26:15,,0,8
18820,1274,10975,2020-01-11 11:18:22,2020-04-1516:52:09,,0,3
14957,450,8596,2022-03-07 13:01:43,2022-04-2613:21:18,2022-04-0215:24:17,1,3
58072,420,32318,2022-02-13 13:42:41,2022-05-1213:48:13,2022-04-0609:47:19,2,8
73395,541,41800,2024-07-22 19:39:55,2024-08-2515:16:48,,0,13
285,670,109,2023-12-06 17:32:21,2024-03-2221:55:00,2024-02-2314:23:05,2,0
88575,99,49771,2021-05-21 09:14:01,2021-07-0114:21:37,2021-06-1522:19:48,1,18
1080,166,612,2021-04-22 20:11:23,2021-06-2111:07:19,2021-05-1718:51:49,1,1
69903,1125,39625,2023-02-26 19:18:08,2023-03-2015:45:50,,0,10
11007,311,6252,2023-11-17 18:30:25,2023-12-1918:42:38,2023-12-1512:19:09,1,2
88555,1153,49759,2024-03-05 21:44:04,2024-05-3110:11:09,2024-04-2909:36:29,2,18
67311,463,38064,2024-06-23 16:41:41,2024-10-2516:07:58,2024-09-2320:27:57,2,10
100850,825,57055,2020-09-24 14:49:31,2022-03-0809:21:36,2020-11-2211:19:10,2,18
88363,1280,49656,2021-07-05 19:25:35,2021-11-0909:42:18,,0,18
72754,182,41621,2021-04-02 16:36:52,2021-06-1516:33:51,2021-05-0714:43:36,1,13
92462,722,51871,2023-09-28 15:48:35,2023-12-1419:09:09,2023-11-2316:34:52,2,18
28185,597,17155,2023-12-11 21:04:20,2023-12-1219:36:25,,0,6
52777,661,30463,2024-04-06 10:00:35,2024-05-0618:32:38,,0,8
75282,49,42575,2021-03-18 17:25:15,2021-06-0916:25:42,2021-05-1109:42:46,2,13
22753,300,13530,2023-03-27 19:46:58,2023-05-2209:48:40,2023-04-2607:36:21,1,5
22165,922,13150,2023-04-16 17:23:48,2023-06-2612:55:51,2023-05-0910:58:38,1,4
45119,710,27089,2024-03-28 19:47:25,2024-05-2510:11:47,2024-04-1709:10:38,1,8
66767,75,37726,2022-05-10 15:14:57,2022-06-2414:25:59,2022-05-3109:19:20,1,10
2043,551,1071,2022-08-25 18:06:17,2022-09-0117:13:00,,0,1
12007,469,6772,2023-06-21 19:53:45,2023-08-3115:51:23,,0,2
26350,171,15856,2021-07-18 20:37:27,2021-10-1116:04:26,,0,5
90439,275,50779,2024-03-31 18:07:47,2024-06-1421:09:49,,0,18
66531,504,37564,2023-02-20 17:29:27,2023-02-2113:07:11,,0,10
3526,273,2057,2023-04-01 17:07:20,2023-05-0317:15:26,,0,1
35357,1269,22240,2023-10-10 16:33:24,2023-12-0215:17:07,2023-11-0720:58:09,1,8
51050,652,29903,2023-04-22 18:46:02,2023-04-2218:46:10,,0,8
55598,316,31536,2023-09-02 20:56:16,2023-10-0610:43:45,,0,8
8791,1000,4936,2024-04-11 16:00:45,2024-04-1116:04:51,,0,1
67084,1411,37934,2023-08-10 15:11:22,2023-11-1717:01:53,2023-10-0814:48:59,2,10
41757,455,24537,2024-02-23 18:44:47,2024-03-0118:23:23,,0,8
93017,1147,52207,2024-11-30 14:59:53,,,0,18
12723,520,7201,2022-02-21 17:43:37,2022-03-0518:14:29,,0,2
101064,365,57201,2024-05-22 21:04:38,2024-05-2221:08:16,,0,18
43742,805,24464,2020-09-02 19:44:05,2020-10-1115:22:08,,0,8
4742,944,2348,2023-03-31 09:49:45,2023-04-0309:36:26,,0,1
36540,453,22991,2023-10-06 14:33:01,2024-01-0413:24:07,2023-11-3015:40:53,2,8
67139,32,37972,2020-09-08 11:19:57,2020-09-0913:22:35,,0,10
90137,1025,50460,2023-06-13 21:51:32,2023-08-2413:29:54,,0,18
32972,426,20683,2020-10-04 12:47:14,2020-10-2309:40:30,,0,7
69246,1303,39332,2024-08-16 16:59:47,2024-09-0717:25:41,,0,10
39740,372,24334,2022-10-05 16:02:49,2022-11-0614:54:18,,0,8
44733,450,26848,2023-05-02 20:48:43,2023-08-1919:29:54,2023-06-2309:29:22,2,8
68954,598,39150,2023-04-06 21:35:25,2023-05-0521:06:40,,0,10
64572,1308,36241,2021-03-16 15:47:08,2021-06-2816:13:58,2021-06-0814:50:55,2,9
29103,83,17779,2021-04-21 19:55:06,2021-06-0316:55:31,2021-05-1409:50:29,1,6
16267,597,9504,2024-01-04 11:43:12,2024-01-0418:28:47,,0,3
94333,34,52991,2021-12-05 18:46:00,2022-02-2315:50:12,2021-12-2713:29:08,1,18
18001,1331,10463,2021-12-04 08:30:08,2021-12-2520:04:02,,0,3
63392,354,35409,2021-03-23 17:35:19,2021-04-1015:34:48,,0,9
32380,833,20208,2020-12-16 18:54:41,2021-03-1920:21:03,2021-01-0820:13:59,1,7
66202,1300,37371,2022-06-23 17:30:20,2022-08-1321:15:40,,0,10
41355,821,25353,2022-04-06 08:55:05,2022-04-1222:40:38,,0,8
72173,33,41313,2020-01-16 15:03:08,2020-10-0119:04:18,2020-09-2008:31:58,2,13
81375,99,45348,2020-12-22 12:17:08,2021-03-2513:46:30,2021-03-1610:13:12,2,13
60201,1329,33425,2024-05-08 09:52:16,2024-05-1916:10:54,,0,9
91202,384,51286,2023-11-20 11:26:36,2023-12-0620:42:10,,0,18
15109,1299,8681,2020-09-27 15:57:08,2020-10-1507:54:34,,0,3
87197,1191,48998,2024-05-13 12:56:16,2024-09-2220:23:16,2024-08-2419:38:13,2,18
87053,628,48912,2024-02-20 20:41:16,2024-03-1213:44:15,,0,18
6854,1077,3814,2023-10-16 12:25:10,2023-11-1711:50:42,2023-11-0922:35:19,1,1
44891,551,26935,2024-04-21 17:28:29,2024-05-0310:03:24,,0,8
94962,971,53344,2023-02-27 15:24:33,2023-06-0613:45:54,2023-04-2813:57:56,2,18
88480,1038,49732,2023-02-28 10:05:35,2023-03-2709:06:20,,0,18
15117,1331,8713,2021-10-14 20:03:52,2021-10-1710:34:02,,0,3
98832,894,55660,2022-08-08 12:26:58,2022-09-0918:17:53,,0,18
78427,82,43892,2020-12-04 18:27:14,2021-04-1611:22:46,2021-03-1410:19:43,2,13
24727,934,14681,2021-01-09 09:39:13,2021-01-1412:50:33,,0,5
25693,1331,15369,2023-11-17 15:06:52,2023-11-2114:32:19,,0,5
79933,82,44606,2020-12-13 13:49:49,2021-01-2117:50:56,2021-01-0511:35:48,1,13
983,340,577,2023-06-13 21:50:56,2023-06-2616:56:12,,0,1
33020,502,20554,2022-02-27 19:01:31,2022-06-1621:09:52,2022-11-1720:38:50,1,7
91510,33,51482,2022-03-11 17:50:44,2022-06-2208:56:36,2022-05-0100:13:34,2,18
23478,300,13905,2023-05-12 20:35:09,2023-06-0115:11:03,,0,5
100941,336,57121,2022-06-29 19:46:12,2022-08-0810:29:37,,0,18
47520,25,28636,2021-08-17 13:11:10,2021-08-2610:28:44,,0,8
34005,90,21383,2021-03-07 17:15:49,2021-06-0715:27:10,2021-04-2719:50:09,2,8
86782,384,48740,2023-09-30 08:31:11,2023-10-1608:40:39,,0,18
11081,426,6315,2022-05-13 11:53:28,2022-05-2711:51:32,,0,2
77739,854,43574,2022-01-14 12:04:00,2022-03-1816:39:47,2022-02-1218:07:10,1,13
12603,916,7107,2020-11-09 15:47:05,2020-12-3016:37:47,2020-12-0621:17:57,1,2
93699,352,52591,2021-08-08 18:29:57,2021-08-0918:29:42,,0,18
51545,321,30048,2020-12-17 21:22:16,2021-03-1918:47:27,2021-01-0815:55:22,1,8
41236,502,25527,2023-03-04 21:38:27,2023-03-0521:25:18,,0,8
45482,186,27396,2020-10-17 14:14:48,2020-12-0921:34:26,2020-11-1008:54:35,1,8
45511,245,27418,2022-09-11 12:31:47,2022-10-1518:02:54,,0,8
78549,405,43983,2024-03-15 19:13:08,2024-03-1616:42:12,,0,13
93657,833,52574,2021-04-19 16:25:15,2021-07-1819:00:25,2021-06-1010:43:54,2,18
36494,311,23030,2024-01-03 13:00:00,2024-01-1821:43:45,,0,8
72336,359,41423,2023-03-06 20:07:22,2023-06-2209:11:01,,0,13
16052,316,9368,2022-10-05 21:50:33,2022-10-1108:45:20,,0,3
88686,159,49844,2021-07-04 09:47:14,2021-07-1319:26:22,,0,18
9680,799,5583,2020-10-05 20:59:21,2020-10-1216:04:20,,0,2
8780,469,4936,2022-04-04 11:41:50,2022-08-0908:05:15,2022-05-0215:59:58,1,1
97968,1043,55081,2024-06-02 11:22:56,2024-09-1915:20:13,2024-08-2420:20:26,2,18
97630,912,54876,2021-07-18 17:01:34,2021-10-2713:00:54,2021-12-2410:46:31,2,18
54601,537,31293,2023-12-16 21:29:24,2024-01-0709:41:10,,0,8
47656,113,28370,2022-04-08 18:42:20,2022-06-0521:29:11,2022-05-0509:55:24,1,8
59467,1264,32750,2024-11-12 15:17:01,,2024-12-1014:13:25,1,8
31922,699,19804,2024-02-19 10:48:59,2024-03-1308:24:58,,0,7
63663,504,35593,2023-10-18 21:48:13,2023-10-2119:44:15,,0,9
55976,200,31612,2020-09-04 14:03:20,2020-12-1118:50:44,2020-11-1018:47:01,2,8
11423,1085,6131,2024-03-14 17:36:07,2024-03-1417:36:36,,0,2
12409,1375,6973,2022-11-12 21:26:20,2022-12-1312:32:52,,0,2
95772,359,53790,2021-02-28 15:10:48,2021-03-2218:05:58,,0,18
30342,372,18709,2021-03-13 15:02:34,2021-06-1214:34:48,2021-05-0410:52:28,2,6
9261,958,5203,2020-12-17 13:04:42,2021-01-2016:35:43,2021-01-1312:16:36,1,1
91211,502,51290,2024-10-16 09:40:30,,2024-11-1314:53:51,1,18
20994,261,12333,2022-04-21 14:35:59,2022-06-1420:55:44,2022-08-1419:05:31,1,3
34056,262,21413,2023-11-06 17:08:03,2023-12-2620:55:51,2022-09-0719:23:32,0,8
31265,1197,19394,2024-03-22 10:48:27,2024-05-1612:19:51,2024-04-1908:48:37,1,7
90656,287,50905,2021-04-28 08:30:05,2021-06-0520:21:28,,0,18
100740,336,56980,2022-05-10 21:41:18,2022-06-0514:54:01,,0,18
78240,579,43834,2022-06-24 18:26:24,2022-08-1513:36:41,,0,13
93086,1083,52233,2024-11-06 15:43:48,,2024-12-0513:01:03,1,18
19257,1008,11095,2023-12-09 19:27:13,2023-12-2815:53:26,,0,3
101183,1278,57280,2020-11-03 16:03:34,2021-03-1512:13:28,2021-01-0113:06:18,2,18
37635,870,23675,2021-06-30 17:02:10,2021-10-1808:47:36,2021-10-1318:17:25,2,8
7176,396,3998,2021-03-14 09:01:23,2021-04-1114:22:23,,0,1
53267,165,30705,2020-01-04 21:44:07,2020-08-1415:00:54,,0,8
17176,1331,10029,2022-10-31 08:30:33,2022-11-0514:14:20,,0,3
57927,316,32136,2023-09-24 19:05:31,2023-10-2620:40:42,,0,8
43097,1145,24404,2023-09-25 14:42:58,2023-09-2516:37:31,,0,8
49864,1150,28627,2023-11-04 21:41:51,2024-02-1814:27:10,2023-12-2821:01:28,2,8
23392,916,13855,2022-01-04 21:28:07,2022-02-2719:15:19,,0,5
87931,1154,49430,2023-11-04 20:44:32,2024-01-2411:04:56,2023-12-2813:51:05,2,18
20428,737,12034,2024-10-25 11:09:34,2024-11-0120:43:44,,0,3
85854,1277,48241,2022-02-23 09:34:15,2022-03-0215:56:01,,0,18
10023,877,5811,2021-08-09 21:15:47,2021-08-1920:36:00,,0,2
29588,1299,18143,2021-12-25 11:51:26,2022-01-1016:14:36,,0,6
17208,785,10041,2021-03-20 18:57:04,2021-04-1521:50:13,,0,3
55591,302,31533,2023-09-12 11:03:04,2023-11-0815:16:16,,0,8
40404,311,25148,2023-06-30 21:37:09,2023-07-1811:55:48,,0,8
58512,521,32795,2024-02-24 14:51:37,2024-06-2716:00:18,2024-03-2114:05:49,1,8
101449,1018,57495,2023-05-05 17:28:57,2023-06-0111:12:10,,0,18
90138,1025,50628,2023-06-13 21:50:34,2023-06-1321:52:40,,0,18
36221,1260,22877,2024-12-19 17:35:58,,,0,8
79923,809,44602,2020-12-08 21:54:42,2021-04-1012:44:15,2021-03-1019:56:12,2,13
77722,384,43565,2023-06-19 18:09:31,2023-08-3111:12:11,2023-11-0712:24:46,2,13
35646,261,22477,2022-11-10 18:52:31,2022-11-1115:48:09,,0,8
38783,536,24279,2024-07-06 08:47:13,2024-07-1316:40:49,,0,8
69011,1085,39184,2023-04-11 11:58:21,2023-04-2317:37:49,,0,10
30171,1166,18574,2023-12-25 18:45:11,2024-04-0313:09:50,2024-02-1913:16:21,2,6
71681,755,40990,2024-11-20 21:46:40,2024-12-1921:58:16,,0,12
45399,365,27339,2024-05-21 19:12:02,2024-05-2119:15:16,,0,8
95616,82,53659,2020-01-14 13:01:24,2020-08-2509:32:00,,0,18
92962,997,52148,2023-05-23 16:46:40,2023-06-2114:18:44,,0,18
52498,399,30431,2023-11-03 17:22:49,2023-12-2816:48:51,2023-11-2612:45:48,1,8
21640,862,12790,2020-11-15 12:30:52,2020-11-2910:50:07,,0,3
40437,311,25197,2024-01-10 17:57:27,2024-01-1017:55:27,,0,8
7167,336,3941,2023-02-23 19:24:09,2023-04-1419:34:04,,0,1
100402,799,56750,2020-10-14 15:30:45,2020-10-2015:49:00,,0,18
58491,474,32128,2022-12-14 21:54:34,2023-04-1420:51:27,2023-02-2113:02:56,2,8
81581,99,45459,2020-11-24 17:57:35,2020-12-0415:24:00,,0,13
1815,896,1039,2022-08-09 11:06:53,2022-11-1608:12:28,2022-10-0609:35:27,2,1
98090,760,55095,2020-12-05 18:07:12,2021-01-2413:44:04,2021-01-0211:07:45,1,18
96475,1342,54212,2024-09-02 09:37:19,2024-12-0212:29:00,2024-12-2515:05:32,1,18
18764,1006,10954,2021-12-25 21:29:54,2022-02-2409:43:50,,0,3
23834,918,14107,2021-03-23 21:27:06,2021-04-1810:45:06,,0,5
101015,529,57172,2024-12-21 21:57:23,2024-12-2121:57:40,,0,18
19846,1331,11542,2021-07-03 21:45:33,2021-07-2219:47:26,,0,3
21908,1331,12984,2021-03-21 08:30:19,2021-04-1918:17:44,,0,3
65167,531,36688,2024-02-22 17:58:51,2024-04-2211:08:32,2024-03-2314:25:49,1,9
81972,99,45627,2020-09-29 18:23:51,2020-12-1409:32:14,2020-11-2807:56:21,2,13
71785,541,41055,2024-09-12 18:29:44,2024-09-1218:30:33,,0,12
59158,1021,32260,2023-02-11 18:11:27,2023-03-3115:31:34,,0,8
71377,1201,40796,2024-04-07 16:45:27,2024-05-0618:30:49,,0,11
80202,372,44777,2021-06-15 21:15:40,2021-07-1611:08:56,,0,13
60857,1167,33835,2024-06-22 19:41:02,2024-10-1116:51:14,2024-09-2413:56:23,2,9
45224,176,27151,2022-03-26 21:32:59,2022-04-2309:03:34,,0,8
16013,210,9338,2020-09-26 11:30:57,2020-10-0714:53:39,,0,3
96643,1029,54251,2022-10-29 16:44:44,2022-12-0118:22:15,2022-11-2711:45:09,1,18
19598,939,11507,2021-03-02 09:26:50,2021-04-1815:04:06,2021-03-2909:48:18,1,3
65067,30,36625,2021-07-27 13:53:05,2021-10-1219:42:11,2021-08-1902:15:04,1,9
9739,62,5625,2022-03-12 21:51:47,2022-04-1516:26:46,2022-04-1013:57:47,1,2
10894,365,6212,2024-06-13 17:03:44,2024-06-1317:06:05,,0,2
35192,453,22092,2024-08-22 21:59:48,2024-08-2221:59:57,,0,8
37415,365,23537,2024-05-19 15:13:21,2024-05-1915:15:22,,0,8
51406,854,30020,2021-06-17 16:32:49,2021-07-1412:00:22,,0,8
56675,1026,31628,2024-01-04 14:45:05,2024-01-0520:51:27,,0,8
50399,383,29614,2023-11-21 11:54:33,2023-12-1211:17:25,,0,8
88092,769,49522,2020-09-04 15:23:13,2020-10-1611:29:47,2020-09-2518:24:01,1,18
30100,1140,18512,2024-10-23 16:29:23,2024-12-2316:27:19,2024-11-2011:26:18,1,6
84786,1388,47525,2023-08-30 21:38:31,2023-10-3118:42:27,2024-09-2323:33:51,2,18
65528,345,36934,2023-02-20 17:05:15,2023-02-2616:10:29,,0,9
91742,466,51614,2023-06-16 11:55:01,2023-08-1716:55:38,,0,18
12756,844,7228,2020-10-20 16:56:26,2021-01-1520:47:26,2020-12-1302:13:08,2,2
12602,916,7106,2020-10-26 12:20:29,2020-11-2813:19:03,2020-11-1916:08:38,1,2
47831,258,28353,2022-05-22 18:17:47,2022-06-0818:24:57,,0,8
28077,1207,17091,2024-11-03 21:30:39,2024-11-0321:31:55,,0,5
28216,139,17180,2021-12-16 18:00:49,2022-02-1418:22:35,2023-02-2522:41:04,0,6
91681,405,51581,2022-04-29 15:07:33,2022-06-3018:47:22,2022-05-2821:47:20,1,18
64347,200,36065,2022-10-05 11:50:18,2022-10-1009:42:41,,0,9
98594,1310,55499,2020-11-27 19:24:20,2021-03-2310:00:03,2021-01-2213:10:24,2,18
98022,106,55118,2020-12-27 18:41:25,2021-01-2015:48:46,,0,18
61159,1148,34020,2024-10-14 09:10:42,2024-12-1218:44:51,2024-11-1109:59:30,1,9
29631,1269,18177,2020-06-16 17:05:23,2020-06-2217:00:47,,0,6
89835,245,50423,2022-05-12 15:38:36,2022-06-1519:31:37,2024-11-1510:46:50,0,18
87947,1153,49417,2024-02-28 11:46:54,2024-05-3115:29:22,2024-04-2319:13:31,2,18
97523,554,54826,2023-10-14 20:39:52,2023-11-2217:30:32,,0,18
25187,1187,15021,2023-09-26 17:47:01,2023-10-1218:23:17,,0,5
81473,1103,45386,2023-09-13 18:35:44,2023-09-1515:06:09,,0,13
20716,1006,12198,2023-12-16 16:22:08,2023-12-2014:39:22,,0,3
83670,186,46766,2021-01-07 20:49:35,2021-01-0817:17:50,2024-04-2912:02:33,0,16
35377,19,22256,2021-03-27 11:49:12,2021-06-0209:36:33,2021-04-3009:20:04,1,8
35309,526,22031,2024-04-01 21:35:00,2024-05-0217:55:56,,0,8
74320,33,42252,2022-06-13 12:08:30,2022-06-2011:06:08,2023-05-3017:47:11,0,13
58929,1095,32929,2023-10-09 09:51:06,2023-11-0610:48:58,,0,8
39861,73,24918,2020-09-15 21:57:42,2020-11-1118:35:24,2020-10-0816:55:45,1,8
56604,1370,31624,2022-03-09 09:40:42,2022-03-2118:10:19,,0,8
15656,760,9106,2021-01-02 13:56:33,2021-01-2413:42:47,,0,3
66345,754,37441,2024-09-09 11:10:14,2024-09-3016:16:27,,0,10
38391,1013,24129,2024-01-08 15:26:51,2024-01-0817:31:15,,0,8
22253,641,13229,2022-11-12 14:11:20,2022-11-1421:47:49,,0,4
17201,1331,10020,2023-09-18 11:56:42,2023-09-1818:15:47,,0,3
6050,284,3366,2021-08-01 18:15:18,2021-11-1413:49:02,2021-10-1211:08:25,2,1
17221,1331,10050,2023-03-12 11:02:14,2023-03-1212:57:04,2024-05-3017:52:50,1,3
102571,898,58319,2020-11-22 16:16:30,2021-03-1916:37:16,2021-01-2108:58:26,2,21
11446,1112,6158,2022-12-13 12:14:32,2023-03-2209:52:32,2023-02-2219:37:52,1,2
44642,536,26780,2022-11-28 21:52:55,2022-12-0312:04:41,,0,8
59811,706,33168,2024-06-19 18:56:46,2024-08-1520:19:49,,0,8
82909,1224,46190,2024-03-29 18:56:34,2024-06-2115:54:20,2024-05-2411:16:01,2,14
96916,204,54463,2020-08-20 20:51:33,2020-09-2614:17:01,2020-09-1407:43:30,1,18
72672,1416,41557,2023-06-20 22:02:52,2023-06-2022:03:06,,0,13
10685,599,5938,2024-12-01 19:17:42,,2024-12-2116:26:09,1,2
61700,365,34277,2024-04-15 15:02:33,2024-04-1521:15:24,,0,9
37173,90,23372,2020-10-31 14:01:04,2021-01-1208:02:53,2020-11-2207:33:34,1,8
94902,709,52769,2024-02-19 19:12:53,2024-05-1210:28:51,2024-04-1508:13:52,2,18
56490,968,31607,2023-03-16 18:30:22,2023-05-1118:43:43,2023-04-1520:42:00,1,8
46376,1119,27953,2023-09-17 19:37:55,2023-10-1218:01:23,,0,8
77731,541,43570,2024-06-05 15:15:01,2024-06-0521:54:16,,0,13
65042,1225,36605,2024-04-02 18:03:08,2024-06-1915:52:28,2024-05-2413:00:21,2,9
69263,1272,39344,2023-04-22 12:24:33,2023-06-1510:01:54,2023-05-1821:42:31,1,10
5816,270,3203,2022-04-27 13:42:36,2022-08-1608:26:01,2022-06-1816:32:13,2,1
46019,489,27731,2024-05-08 21:38:57,2024-08-2117:23:04,2024-08-1910:49:25,2,8
100034,943,56528,2022-01-12 12:17:37,2022-02-2718:47:15,,0,18
74217,683,42192,2024-03-28 18:11:49,2024-06-2116:40:45,2024-05-2710:18:28,2,13
23027,1081,13646,2023-02-24 10:51:04,2023-02-2608:52:36,,0,5
81468,896,45385,2020-12-23 14:18:21,2021-05-2320:37:17,2021-03-1716:38:17,2,13
97621,912,54836,2022-04-10 16:23:17,2022-06-1416:35:40,2023-03-1910:23:56,1,18
55723,1264,31575,2024-03-16 18:09:57,2024-04-0818:55:36,,0,8
100342,261,56699,2020-12-09 21:28:57,2021-04-2818:29:19,2020-12-3117:39:55,1,18
36820,311,23130,2023-04-21 11:37:19,2023-04-2111:38:02,,0,8
35570,365,22419,2024-05-31 17:54:24,2024-05-3117:58:28,,0,8
2383,270,1391,2021-10-31 21:08:01,2021-12-2713:02:58,2021-11-2515:40:29,1,1
76172,182,42891,2021-07-12 12:51:21,2021-10-1415:46:39,,0,13
81253,1191,45290,2024-12-11 19:03:58,,,0,13
46845,1272,28189,2020-01-09 15:42:41,2020-05-0911:49:13,,0,8
52352,311,30350,2022-05-31 13:03:00,2022-06-1421:28:23,,0,8
70385,1308,40113,2021-04-19 09:50:54,2021-06-2118:58:03,2021-05-1214:07:36,1,10
16827,934,9676,2021-03-16 08:58:03,2021-03-3013:43:28,,0,3
16390,1411,9597,2023-09-06 12:19:51,2023-10-0814:46:40,,0,3
39761,760,24500,2020-10-12 21:23:29,2020-10-2811:47:01,,0,8
66257,794,37412,2021-03-21 10:52:42,2021-06-1909:50:34,2021-05-1214:21:43,2,10
27527,895,16718,2020-12-01 15:41:09,2021-03-0715:22:45,2020-12-2509:28:13,1,5
64067,1148,35862,2024-08-24 17:15:26,2024-11-2112:50:00,2024-10-2118:54:05,2,9
38251,541,23995,2023-06-24 20:58:23,2023-08-1711:00:10,,0,8
67654,477,38227,2022-10-21 21:57:28,2022-11-2712:38:30,2022-11-1309:28:58,1,10
11334,734,6295,2024-11-04 16:43:53,2024-12-3016:38:37,2024-12-3009:52:52,2,2
62681,1269,34895,2022-01-09 16:29:57,2022-02-1521:53:16,,0,9
10093,261,5861,2022-10-16 18:18:26,2022-10-2808:11:38,2024-01-1714:23:47,0,2
52446,1224,30399,2024-03-29 18:56:37,2024-06-2115:54:13,2024-05-2411:15:53,2,8
87766,82,49354,2021-06-12 15:07:36,2021-06-2415:06:26,,0,18
10719,916,5980,2020-09-28 18:58:10,2020-10-1113:52:17,,0,2
36840,380,23207,2020-12-18 17:37:26,2021-01-0620:41:16,,0,8
42711,968,25083,2024-04-02 18:42:21,2024-06-0215:49:40,2024-04-3013:03:21,1,8
29121,680,17789,2023-09-23 17:45:27,2023-10-1018:08:15,,0,6
22139,247,13135,2020-08-17 19:54:33,2020-08-2017:39:53,,0,4
67927,1013,38402,2023-04-07 17:27:51,2023-04-1817:06:11,,0,10
53181,83,30713,2020-11-06 16:20:47,2020-12-0115:29:07,,0,8
45944,283,27696,2023-02-25 20:36:07,2023-03-2713:48:00,,0,8
52073,396,30240,2021-06-21 17:35:20,2021-07-1112:27:27,,0,8
21323,939,12615,2020-12-10 10:59:17,2021-01-1511:00:21,,0,3
63003,445,35130,2023-02-18 20:46:35,2023-04-2516:49:03,2023-03-1911:57:18,1,9
18688,1331,10904,2024-01-17 16:02:24,2024-01-1718:01:10,,0,3
88142,365,49552,2024-04-13 13:13:56,2024-04-1315:09:49,,0,18
39120,71,24369,2020-01-02 17:12:22,2020-08-2619:25:32,,0,8
18462,934,10750,2023-04-28 10:28:38,2023-06-0715:31:37,2023-05-1917:39:50,1,3
47766,221,28309,2021-06-08 17:40:37,2021-07-0517:25:54,,0,8
86849,699,48749,2024-09-21 16:34:11,,2024-11-1514:05:39,2,18
5497,1447,2946,2024-12-20 11:21:06,,,0,1
81563,23,45447,2021-01-12 18:28:06,2021-02-2817:45:40,,0,13
38614,305,24217,2021-07-24 20:38:49,2021-08-0121:14:36,,0,8
37688,49,23725,2020-11-10 21:36:39,2020-12-2320:22:23,2020-12-0611:46:18,1,8
281,372,106,2024-06-02 10:06:21,2024-06-1821:38:55,,0,0
98825,669,55655,2023-09-01 20:54:27,2023-09-1917:34:23,,0,18
31328,396,19449,2021-08-09 09:25:10,2021-11-1008:13:42,2021-10-1619:55:41,1,7
54923,1003,31192,2024-04-09 16:24:43,2024-05-1017:14:12,2024-05-0811:14:47,1,8
52670,316,30492,2023-06-07 21:34:35,2023-09-2619:01:21,2023-08-2621:56:35,1,8
73598,401,41939,2021-01-04 16:19:55,2021-01-2213:02:19,,0,13
19780,1331,11211,2020-10-13 22:51:28,2020-10-1408:57:04,,0,3
43481,1049,25670,2024-12-30 10:13:28,,,0,8
20561,1331,12105,2023-10-21 20:27:00,2023-11-0720:56:21,,0,3
65179,96,36698,2020-11-16 11:45:31,2021-01-1511:36:55,2020-12-1515:46:39,1,9
9408,1000,5374,2021-11-05 20:56:07,2021-11-1309:32:53,,0,1
8227,311,4601,2021-07-23 18:49:38,2021-08-2621:55:21,,0,1
10388,316,5945,2022-11-16 09:26:39,2023-03-0212:48:41,2022-12-1214:53:55,1,2
16862,1274,9854,2021-04-06 14:27:37,,,0,3
25402,1405,15189,2024-02-25 14:29:16,2024-03-1909:16:53,,0,5
3196,799,1890,2021-03-16 21:37:35,2021-05-0913:35:47,2021-04-0711:06:14,1,1
60242,881,33443,2021-12-09 09:25:17,2022-05-1110:06:49,2022-01-0611:34:42,1,9
79861,45,44570,2022-04-28 10:04:11,2022-05-2915:17:04,2021-10-2215:21:45,0,13
68262,890,38667,2020-11-14 14:31:00,2020-12-0221:19:31,,0,10
21748,1412,12874,2024-04-12 17:12:28,2024-05-0708:33:24,,0,3
49709,1368,29414,2024-04-07 19:38:33,2024-06-0512:06:16,2024-04-2715:57:01,1,8
10193,599,5866,2024-09-09 18:03:51,2024-10-1115:34:08,2024-12-1916:30:35,2,2
102091,997,57930,2023-06-08 20:49:28,2023-09-0515:25:25,2023-08-2707:09:33,1,19
